"Exon ID"	"Gene Symbol"	"Chr"	"Strand"	"Exon Start"	"Exon End"	"Upstream Exon Start"	"Upstream Exon End"	"Downstream Exon Start"	"Downstream Exon End"	"P-value"	"FDR"
"174642|ENSG00000128641.18_2|MYO1B|chr2|+|192265474|192265561|192265107|192265194|192272840|192272915"	"ENSG00000128641.18_2"	"MYO1B"	"chr2"	"+"	"192265474"	"192265561"	"192265107"	"192265194"	"192272840"	"192272915"	"9.0096528981568e-25"	"2.01315625725628e-24"
"131077|ENSG00000143952.19_2|VPS54|chr2|-|64174516|64174624|64171733|64171789|64176170|64176297"	"ENSG00000143952.19_2"	"VPS54"	"chr2"	"-"	"64174516"	"64174624"	"64171733"	"64171789"	"64176170"	"64176297"	"9.02997295513095e-25"	"2.01727401689299e-24"
"244783|ENSG00000198648.10_3|STK39|chr2|-|168921828|168921891|168920009|168920080|168931491|168931521"	"ENSG00000198648.10_3"	"STK39"	"chr2"	"-"	"168921828"	"168921891"	"168920009"	"168920080"	"168931491"	"168931521"	"9.50308377537282e-25"	"2.12252122438432e-24"
"145725|ENSG00000160752.14_2|FDPS|chr1|+|155279543|155279756|155278704|155278756|155279833|155279996"	"ENSG00000160752.14_2"	"FDPS"	"chr1"	"+"	"155279543"	"155279756"	"155278704"	"155278756"	"155279833"	"155279996"	"9.93886290157178e-25"	"2.21938804114872e-24"
"241182|ENSG00000171202.6_2|TMEM126A|chr11|+|85361355|85361385|85359064|85359133|85365106|85365300"	"ENSG00000171202.6_2"	"TMEM126A"	"chr11"	"+"	"85361355"	"85361385"	"85359064"	"85359133"	"85365106"	"85365300"	"9.99052896121942e-25"	"2.23045826609598e-24"
"143409|ENSG00000172831.11_3|CES2|chr16|+|66971939|66972144|66968373|66969879|66974124|66974258"	"ENSG00000172831.11_3"	"CES2"	"chr16"	"+"	"66971939"	"66972144"	"66968373"	"66969879"	"66974124"	"66974258"	"1.02066496274886e-24"	"2.27823186013323e-24"
"347932|ENSG00000198157.10_3|HMGN5|chrX|-|80375286|80375316|80374228|80374258|80377033|80377171"	"ENSG00000198157.10_3"	"HMGN5"	"chrX"	"-"	"80375286"	"80375316"	"80374228"	"80374258"	"80377033"	"80377171"	"1.0973519073035e-24"	"2.44889267449086e-24"
"111695|ENSG00000163462.17_2|TRIM46|chr1|+|155151284|155151322|155150967|155151089|155152107|155152410"	"ENSG00000163462.17_2"	"TRIM46"	"chr1"	"+"	"155151284"	"155151322"	"155150967"	"155151089"	"155152107"	"155152410"	"1.10594144465143e-24"	"2.46754508518985e-24"
"41110|ENSG00000113231.13_3|PDE8B|chr5|+|76649170|76649231|76640677|76640756|76696072|76696115"	"ENSG00000113231.13_3"	"PDE8B"	"chr5"	"+"	"76649170"	"76649231"	"76640677"	"76640756"	"76696072"	"76696115"	"1.11042221696664e-24"	"2.47702425098289e-24"
"65652|ENSG00000067365.14_3|METTL22|chr16|+|8728895|8728936|8722586|8722967|8729024|8729139"	"ENSG00000067365.14_3"	"METTL22"	"chr16"	"+"	"8728895"	"8728936"	"8722586"	"8722967"	"8729024"	"8729139"	"1.18109671361165e-24"	"2.63412723769725e-24"
"89780|ENSG00000239779.6_3|WBP1|chr2|+|74685958|74686244|74685598|74685798|74686769|74686872"	"ENSG00000239779.6_3"	"WBP1"	"chr2"	"+"	"74685958"	"74686244"	"74685598"	"74685798"	"74686769"	"74686872"	"1.22809318245736e-24"	"2.73836792617766e-24"
"78236|ENSG00000152117.17_2|AC093838.4|chr2|+|132256439|132256526|132254782|132254866|132257776|132257919"	"ENSG00000152117.17_2"	"AC093838.4"	"chr2"	"+"	"132256439"	"132256526"	"132254782"	"132254866"	"132257776"	"132257919"	"1.27255501303181e-24"	"2.83691455141811e-24"
"97409|ENSG00000101187.15_2|SLCO4A1|chr20|+|61299363|61299536|61299096|61299262|61299828|61299893"	"ENSG00000101187.15_2"	"SLCO4A1"	"chr20"	"+"	"61299363"	"61299536"	"61299096"	"61299262"	"61299828"	"61299893"	"1.27713657645014e-24"	"2.84653324719765e-24"
"184073|ENSG00000136682.14_3|CBWD2|chr2|+|114196596|114196694|114195367|114195599|114198927|114199014"	"ENSG00000136682.14_3"	"CBWD2"	"chr2"	"+"	"114196596"	"114196694"	"114195367"	"114195599"	"114198927"	"114199014"	"1.27866097802052e-24"	"2.84933542218739e-24"
"166383|ENSG00000168487.17_3|BMP1|chr8|+|22056776|22056900|22054752|22054933|22058630|22058713"	"ENSG00000168487.17_3"	"BMP1"	"chr8"	"+"	"22056776"	"22056900"	"22054752"	"22054933"	"22058630"	"22058713"	"1.28005588537828e-24"	"2.85184792512207e-24"
"11048|ENSG00000147419.17_2|CCDC25|chr8|-|27614235|27614287|27610028|27610104|27619935|27619975"	"ENSG00000147419.17_2"	"CCDC25"	"chr8"	"-"	"27614235"	"27614287"	"27610028"	"27610104"	"27619935"	"27619975"	"1.32249081717275e-24"	"2.94577371870246e-24"
"224641|ENSG00000161249.20_3|DMKN|chr19|-|36000812|36000863|35996840|35996888|36001085|36001113"	"ENSG00000161249.20_3"	"DMKN"	"chr19"	"-"	"36000812"	"36000863"	"35996840"	"35996888"	"36001085"	"36001113"	"1.35336405345637e-24"	"3.01391263940534e-24"
"182053|ENSG00000103121.8_3|CMC2|chr16|-|81034852|81034939|81015410|81015482|81040338|81040463"	"ENSG00000103121.8_3"	"CMC2"	"chr16"	"-"	"81034852"	"81034939"	"81015410"	"81015482"	"81040338"	"81040463"	"1.43191851703151e-24"	"3.18818600921525e-24"
"254847|ENSG00000131473.16_3|ACLY|chr17|-|40052872|40052902|40049285|40049427|40054001|40054092"	"ENSG00000131473.16_3"	"ACLY"	"chr17"	"-"	"40052872"	"40052902"	"40049285"	"40049427"	"40054001"	"40054092"	"1.43767643821942e-24"	"3.20033796986227e-24"
"208459|ENSG00000147854.16_3|UHRF2|chr9|+|6495584|6497103|6493825|6493932|6497197|6497360"	"ENSG00000147854.16_3"	"UHRF2"	"chr9"	"+"	"6495584"	"6497103"	"6493825"	"6493932"	"6497197"	"6497360"	"1.4876563543319e-24"	"3.31090463667565e-24"
"348515|ENSG00000182165.17_2|TP53TG1|chr7|-|86974358|86974549|86970717|86971000|86974620|86974831"	"ENSG00000182165.17_2"	"TP53TG1"	"chr7"	"-"	"86974358"	"86974549"	"86970717"	"86971000"	"86974620"	"86974831"	"1.48827067396695e-24"	"3.31158079237587e-24"
"151246|ENSG00000149292.16_3|TTC12|chr11|+|113211385|113211455|113210007|113210196|113212558|113212647"	"ENSG00000149292.16_3"	"TTC12"	"chr11"	"+"	"113211385"	"113211455"	"113210007"	"113210196"	"113212558"	"113212647"	"1.49084161776857e-24"	"3.31660948133121e-24"
"132427|ENSG00000169689.14_3|CENPX|chr17|-|79977385|79977570|79977168|79977257|79977733|79977785"	"ENSG00000169689.14_3"	"CENPX"	"chr17"	"-"	"79977385"	"79977570"	"79977168"	"79977257"	"79977733"	"79977785"	"1.51530588529788e-24"	"3.370331025381e-24"
"357664|ENSG00000182568.16_3|SATB1|chr3|-|18392804|18392900|18389431|18391174|18393483|18393687"	"ENSG00000182568.16_3"	"SATB1"	"chr3"	"-"	"18392804"	"18392900"	"18389431"	"18391174"	"18393483"	"18393687"	"1.51724265476893e-24"	"3.3739351361782e-24"
"262869|ENSG00000280987.4_3|MATR3|chr5|+|138614015|138614097|138611809|138611839|138650363|138650425"	"ENSG00000280987.4_3"	"MATR3"	"chr5"	"+"	"138614015"	"138614097"	"138611809"	"138611839"	"138650363"	"138650425"	"1.53143289142544e-24"	"3.40478044341303e-24"
"86|ENSG00000183726.10_2|TMEM50A|chr1|+|25679372|25679465|25678116|25678184|25683283|25683344"	"ENSG00000183726.10_2"	"TMEM50A"	"chr1"	"+"	"25679372"	"25679465"	"25678116"	"25678184"	"25683283"	"25683344"	"1.55164662350429e-24"	"3.44875685732576e-24"
"116319|ENSG00000137106.17_3|GRHPR|chr9|+|37426534|37426651|37422662|37422830|37428480|37428569"	"ENSG00000137106.17_3"	"GRHPR"	"chr9"	"+"	"37426534"	"37426651"	"37422662"	"37422830"	"37428480"	"37428569"	"1.55185974292605e-24"	"3.44875685732576e-24"
"169966|ENSG00000160055.19_2|TMEM234|chr1|-|32683037|32683178|32682859|32682952|32686731|32686798"	"ENSG00000160055.19_2"	"TMEM234"	"chr1"	"-"	"32683037"	"32683178"	"32682859"	"32682952"	"32686731"	"32686798"	"1.58616412045558e-24"	"3.52425840513724e-24"
"61529|ENSG00000055950.16_3|MRPL43|chr10|-|102746846|102746953|102743511|102743574|102747069|102747190"	"ENSG00000055950.16_3"	"MRPL43"	"chr10"	"-"	"102746846"	"102746953"	"102743511"	"102743574"	"102747069"	"102747190"	"1.59772870623939e-24"	"3.54921404958198e-24"
"344146|ENSG00000198208.11_3|RPS6KL1|chr14|-|75376245|75376851|75375803|75375893|75377950|75378083"	"ENSG00000198208.11_3"	"RPS6KL1"	"chr14"	"-"	"75376245"	"75376851"	"75375803"	"75375893"	"75377950"	"75378083"	"1.60317778371698e-24"	"3.56057706441932e-24"
"131342|ENSG00000078328.19_3|RBFOX1|chr16|+|7680604|7680685|7657286|7657340|7703816|7703848"	"ENSG00000078328.19_3"	"RBFOX1"	"chr16"	"+"	"7680604"	"7680685"	"7657286"	"7657340"	"7703816"	"7703848"	"1.67417759480112e-24"	"3.71748991225358e-24"
"302144|ENSG00000167114.12_3|SLC27A4|chr9|+|131112590|131112660|131110823|131110982|131114916|131115026"	"ENSG00000167114.12_3"	"SLC27A4"	"chr9"	"+"	"131112590"	"131112660"	"131110823"	"131110982"	"131114916"	"131115026"	"1.68726137576799e-24"	"3.74576240061732e-24"
"45787|ENSG00000133612.18_2|AGAP3|chr7|+|150835229|150835400|150831486|150831655|150837065|150837203"	"ENSG00000133612.18_2"	"AGAP3"	"chr7"	"+"	"150835229"	"150835400"	"150831486"	"150831655"	"150837065"	"150837203"	"1.77799457898981e-24"	"3.94637090216989e-24"
"4460|ENSG00000160323.18_2|ADAMTS13|chr9|+|136307519|136307655|136305464|136305646|136309983|136310173"	"ENSG00000160323.18_2"	"ADAMTS13"	"chr9"	"+"	"136307519"	"136307655"	"136305464"	"136305646"	"136309983"	"136310173"	"1.79522858045017e-24"	"3.98379375998774e-24"
"238060|ENSG00000169762.16_2|TAPT1|chr4|-|16198280|16198346|16192983|16193146|16204084|16204205"	"ENSG00000169762.16_2"	"TAPT1"	"chr4"	"-"	"16198280"	"16198346"	"16192983"	"16193146"	"16204084"	"16204205"	"1.79645289319114e-24"	"3.98568132013387e-24"
"206625|ENSG00000103707.9_3|MTFMT|chr15|-|65316009|65316132|65312534|65312610|65319168|65319378"	"ENSG00000103707.9_3"	"MTFMT"	"chr15"	"-"	"65316009"	"65316132"	"65312534"	"65312610"	"65319168"	"65319378"	"1.8460674804877e-24"	"4.09490633930976e-24"
"67856|ENSG00000156860.15_3|FBRS|chr16|+|30675535|30675837|30673879|30674180|30678239|30678311"	"ENSG00000156860.15_3"	"FBRS"	"chr16"	"+"	"30675535"	"30675837"	"30673879"	"30674180"	"30678239"	"30678311"	"1.88692220371903e-24"	"4.18465903569629e-24"
"170400|ENSG00000105552.14_3|BCAT2|chr19|-|49311012|49311493|49310256|49310331|49314240|49314284"	"ENSG00000105552.14_3"	"BCAT2"	"chr19"	"-"	"49311012"	"49311493"	"49310256"	"49310331"	"49314240"	"49314284"	"2.02128697275885e-24"	"4.48171009656406e-24"
"95909|ENSG00000159214.12_2|CCDC24|chr1|+|44458194|44458311|44457518|44457676|44459561|44459636"	"ENSG00000159214.12_2"	"CCDC24"	"chr1"	"+"	"44458194"	"44458311"	"44457518"	"44457676"	"44459561"	"44459636"	"2.05335165748196e-24"	"4.55185936957911e-24"
"378582|ENSG00000113761.11_3|ZNF346|chr5|+|176477751|176477937|176468778|176468871|176489058|176489152"	"ENSG00000113761.11_3"	"ZNF346"	"chr5"	"+"	"176477751"	"176477937"	"176468778"	"176468871"	"176489058"	"176489152"	"2.07013991523494e-24"	"4.5881218196136e-24"
"155933|ENSG00000137501.17_3|SYTL2|chr11|-|85422155|85422275|85420373|85420543|85429832|85430211"	"ENSG00000137501.17_3"	"SYTL2"	"chr11"	"-"	"85422155"	"85422275"	"85420373"	"85420543"	"85429832"	"85430211"	"2.28107368639793e-24"	"5.05457113347889e-24"
"293201|ENSG00000163913.11_3|IFT122|chr3|+|129210983|129211037|129207099|129207240|129214288|129214450"	"ENSG00000163913.11_3"	"IFT122"	"chr3"	"+"	"129210983"	"129211037"	"129207099"	"129207240"	"129214288"	"129214450"	"2.36977054947855e-24"	"5.25002137727228e-24"
"346345|ENSG00000167779.7_2|IGFBP6|chr12|+|53493050|53493108|53491450|53491835|53494495|53494641"	"ENSG00000167779.7_2"	"IGFBP6"	"chr12"	"+"	"53493050"	"53493108"	"53491450"	"53491835"	"53494495"	"53494641"	"2.3737022753158e-24"	"5.25763961915743e-24"
"247234|ENSG00000169764.15_3|UGP2|chr2|+|64069672|64069733|64068102|64068366|64109599|64109741"	"ENSG00000169764.15_3"	"UGP2"	"chr2"	"+"	"64069672"	"64069733"	"64068102"	"64068366"	"64109599"	"64109741"	"2.38021545444203e-24"	"5.2709713084768e-24"
"103|ENSG00000144134.18_2|RABL2A|chr2|+|114398470|114398582|114392627|114392707|114398929|114399027"	"ENSG00000144134.18_2"	"RABL2A"	"chr2"	"+"	"114398470"	"114398582"	"114392627"	"114392707"	"114398929"	"114399027"	"2.41187553070034e-24"	"5.33997353849266e-24"
"8427|ENSG00000112701.17_3|SENP6|chr6|+|76332466|76332574|76331247|76331341|76333615|76333676"	"ENSG00000112701.17_3"	"SENP6"	"chr6"	"+"	"76332466"	"76332574"	"76331247"	"76331341"	"76333615"	"76333676"	"2.42514947767835e-24"	"5.36824806547107e-24"
"122336|ENSG00000095794.19_3|CREM|chr10|+|35468061|35468204|35437295|35437419|35495822|35495979"	"ENSG00000095794.19_3"	"CREM"	"chr10"	"+"	"35468061"	"35468204"	"35437295"	"35437419"	"35495822"	"35495979"	"2.44005728549397e-24"	"5.4001267793719e-24"
"208793|ENSG00000253729.7_3|PRKDC|chr8|-|48694722|48694815|48691564|48691654|48694938|48695159"	"ENSG00000253729.7_3"	"PRKDC"	"chr8"	"-"	"48694722"	"48694815"	"48691564"	"48691654"	"48694938"	"48695159"	"2.48003492435738e-24"	"5.48746316769117e-24"
"336788|ENSG00000173905.8_2|GOLIM4|chr3|-|167758573|167758657|167754623|167754782|167759179|167759262"	"ENSG00000173905.8_2"	"GOLIM4"	"chr3"	"-"	"167758573"	"167758657"	"167754623"	"167754782"	"167759179"	"167759262"	"2.51634524959207e-24"	"5.56665050547592e-24"
"91437|ENSG00000116151.13_3|MORN1|chr1|-|2290030|2290154|2268155|2268289|2303919|2304030"	"ENSG00000116151.13_3"	"MORN1"	"chr1"	"-"	"2290030"	"2290154"	"2268155"	"2268289"	"2303919"	"2304030"	"2.52386484166117e-24"	"5.58212744427963e-24"
"40192|ENSG00000196123.12_2|KIAA0895L|chr16|-|67215508|67215600|67212101|67212407|67217164|67217943"	"ENSG00000196123.12_2"	"KIAA0895L"	"chr16"	"-"	"67215508"	"67215600"	"67212101"	"67212407"	"67217164"	"67217943"	"2.54931113272498e-24"	"5.63723890327844e-24"
"206686|ENSG00000143393.16_3|PI4KB|chr1|-|151298647|151298849|151288048|151288985|151299746|151299892"	"ENSG00000143393.16_3"	"PI4KB"	"chr1"	"-"	"151298647"	"151298849"	"151288048"	"151288985"	"151299746"	"151299892"	"2.60464107777008e-24"	"5.75839492007005e-24"
"247246|ENSG00000169764.15_3|UGP2|chr2|+|64083439|64083567|64068073|64068366|64109599|64109637"	"ENSG00000169764.15_3"	"UGP2"	"chr2"	"+"	"64083439"	"64083567"	"64068073"	"64068366"	"64109599"	"64109637"	"2.63961631824213e-24"	"5.83450943710929e-24"
"372894|ENSG00000143537.13_3|ADAM15|chr1|+|155033589|155033669|155033238|155033308|155033890|155033922"	"ENSG00000143537.13_3"	"ADAM15"	"chr1"	"+"	"155033589"	"155033669"	"155033238"	"155033308"	"155033890"	"155033922"	"2.72437371947705e-24"	"6.02060624082527e-24"
"306915|ENSG00000144199.11_2|FAHD2B|chr2|-|97755845|97756062|97751435|97751935|97760437|97760585"	"ENSG00000144199.11_2"	"FAHD2B"	"chr2"	"-"	"97755845"	"97756062"	"97751435"	"97751935"	"97760437"	"97760585"	"2.76814509094616e-24"	"6.11606948310354e-24"
"243507|ENSG00000106290.14_3|TAF6|chr7|-|99716018|99716272|99711851|99711891|99716826|99716989"	"ENSG00000106290.14_3"	"TAF6"	"chr7"	"-"	"99716018"	"99716272"	"99711851"	"99711891"	"99716826"	"99716989"	"2.83884809998239e-24"	"6.27098487703235e-24"
"160453|ENSG00000142675.17_2|CNKSR1|chr1|+|26513901|26513973|26511504|26511677|26514724|26514792"	"ENSG00000142675.17_2"	"CNKSR1"	"chr1"	"+"	"26513901"	"26513973"	"26511504"	"26511677"	"26514724"	"26514792"	"2.88206861545964e-24"	"6.36514014990206e-24"
"302912|ENSG00000107897.18_3|ACBD5|chr10|-|27524020|27524141|27520676|27520749|27529247|27529403"	"ENSG00000107897.18_3"	"ACBD5"	"chr10"	"-"	"27524020"	"27524141"	"27520676"	"27520749"	"27529247"	"27529403"	"2.98431367750071e-24"	"6.58958703323914e-24"
"194596|ENSG00000073614.12_3|KDM5A|chr12|-|395291|395373|394621|394828|401924|402091"	"ENSG00000073614.12_3"	"KDM5A"	"chr12"	"-"	"395291"	"395373"	"394621"	"394828"	"401924"	"402091"	"2.98837782880781e-24"	"6.59719510333995e-24"
"40188|ENSG00000196123.12_2|KIAA0895L|chr16|-|67215460|67215600|67212101|67212407|67217164|67217855"	"ENSG00000196123.12_2"	"KIAA0895L"	"chr16"	"-"	"67215460"	"67215600"	"67212101"	"67212407"	"67217164"	"67217855"	"3.0947295006355e-24"	"6.83056500916341e-24"
"28573|ENSG00000225241.3|RP11-640M9.2|chr1|+|144604409|144604508|144598511|144598780|144606368|144606510"	"ENSG00000225241.3"	"RP11-640M9.2"	"chr1"	"+"	"144604409"	"144604508"	"144598511"	"144598780"	"144606368"	"144606510"	"3.10215919910801e-24"	"6.84554683602047e-24"
"183453|ENSG00000148187.17_3|MRRF|chr9|+|125048317|125048445|125047447|125047566|125054027|125054077"	"ENSG00000148187.17_3"	"MRRF"	"chr9"	"+"	"125048317"	"125048445"	"125047447"	"125047566"	"125054027"	"125054077"	"3.10715124090706e-24"	"6.85514439062346e-24"
"46291|ENSG00000158411.11_3|MITD1|chr2|-|99787805|99787892|99786997|99787115|99787972|99788109"	"ENSG00000158411.11_3"	"MITD1"	"chr2"	"-"	"99787805"	"99787892"	"99786997"	"99787115"	"99787972"	"99788109"	"3.12838751046922e-24"	"6.90056934832559e-24"
"394708|ENSG00000012061.15_3|ERCC1|chr19|-|45916934|45917003|45910590|45912983|45920078|45920155"	"ENSG00000012061.15_3"	"ERCC1"	"chr19"	"-"	"45916934"	"45917003"	"45910590"	"45912983"	"45920078"	"45920155"	"3.31674478441639e-24"	"7.31453331799024e-24"
"143646|ENSG00000169902.13_3|TPST1|chr7|+|65705311|65706257|65670185|65670509|65751497|65751696"	"ENSG00000169902.13_3"	"TPST1"	"chr7"	"+"	"65705311"	"65706257"	"65670185"	"65670509"	"65751497"	"65751696"	"3.35792876507457e-24"	"7.40382680990703e-24"
"339290|ENSG00000188732.10_2|FAM221A|chr7|+|23731801|23731872|23731008|23731215|23740404|23740487"	"ENSG00000188732.10_2"	"FAM221A"	"chr7"	"+"	"23731801"	"23731872"	"23731008"	"23731215"	"23740404"	"23740487"	"3.42048160941229e-24"	"7.54018940975239e-24"
"79743|ENSG00000198925.10_3|ATG9A|chr2|-|220093155|220093204|220092643|220092775|220094256|220094361"	"ENSG00000198925.10_3"	"ATG9A"	"chr2"	"-"	"220093155"	"220093204"	"220092643"	"220092775"	"220094256"	"220094361"	"3.4508783807021e-24"	"7.60562470142341e-24"
"203412|ENSG00000064601.16_2|CTSA|chr20|+|44520911|44520962|44520207|44520666|44521036|44521093"	"ENSG00000064601.16_2"	"CTSA"	"chr20"	"+"	"44520911"	"44520962"	"44520207"	"44520666"	"44521036"	"44521093"	"3.45747839632176e-24"	"7.61859650759743e-24"
"81544|ENSG00000143624.13_3|INTS3|chr1|+|153733495|153733585|153733302|153733394|153734045|153734152"	"ENSG00000143624.13_3"	"INTS3"	"chr1"	"+"	"153733495"	"153733585"	"153733302"	"153733394"	"153734045"	"153734152"	"3.49660049508497e-24"	"7.70321096469349e-24"
"19726|ENSG00000211456.10_2|SACM1L|chr3|+|45731839|45731879|45730732|45730989|45744929|45745027"	"ENSG00000211456.10_2"	"SACM1L"	"chr3"	"+"	"45731839"	"45731879"	"45730732"	"45730989"	"45744929"	"45745027"	"3.89362594961932e-24"	"8.57610920129906e-24"
"146435|ENSG00000130731.15_3|METTL26|chr16|-|684888|684956|684718|684797|685611|685774"	"ENSG00000130731.15_3"	"METTL26"	"chr16"	"-"	"684888"	"684956"	"684718"	"684797"	"685611"	"685774"	"3.91397420027055e-24"	"8.61914822339158e-24"
"201095|ENSG00000163635.17_3|ATXN7|chr3|+|63983296|63983363|63981180|63982159|63985125|63985230"	"ENSG00000163635.17_3"	"ATXN7"	"chr3"	"+"	"63983296"	"63983363"	"63981180"	"63982159"	"63985125"	"63985230"	"4.08400623037198e-24"	"8.99172717731568e-24"
"106722|ENSG00000123836.14_2|PFKFB2|chr1|+|207244532|207244595|207243624|207243754|207244853|207244918"	"ENSG00000123836.14_2"	"PFKFB2"	"chr1"	"+"	"207244532"	"207244595"	"207243624"	"207243754"	"207244853"	"207244918"	"4.10503772430771e-24"	"9.03616663152564e-24"
"71658|ENSG00000258315.5_3|C17orf49|chr17|+|6919092|6919194|6918358|6918475|6919813|6920004"	"ENSG00000258315.5_3"	"C17orf49"	"chr17"	"+"	"6919092"	"6919194"	"6918358"	"6918475"	"6919813"	"6920004"	"4.47277294242286e-24"	"9.84360780663223e-24"
"99118|ENSG00000130023.15_3|ERMARD|chr6|+|170175365|170175442|170173139|170173498|170176035|170176161"	"ENSG00000130023.15_3"	"ERMARD"	"chr6"	"+"	"170175365"	"170175442"	"170173139"	"170173498"	"170176035"	"170176161"	"4.7498224072233e-24"	"1.04511772174616e-23"
"151710|ENSG00000258461.5_3|RP11-164J13.1|chr15|+|42700408|42700522|42695938|42695975|42701500|42701578"	"ENSG00000258461.5_3"	"RP11-164J13.1"	"chr15"	"+"	"42700408"	"42700522"	"42695938"	"42695975"	"42701500"	"42701578"	"4.77787017399987e-24"	"1.05107230622336e-23"
"389575|ENSG00000135596.17_3|MICAL1|chr6|-|109770859|109770986|109769934|109770082|109771172|109771288"	"ENSG00000135596.17_3"	"MICAL1"	"chr6"	"-"	"109770859"	"109770986"	"109769934"	"109770082"	"109771172"	"109771288"	"4.85288126324805e-24"	"1.06735365379543e-23"
"172121|ENSG00000161265.14_3|U2AF1L4|chr19|-|36235526|36235593|36235223|36235322|36236025|36236058"	"ENSG00000161265.14_3"	"U2AF1L4"	"chr19"	"-"	"36235526"	"36235593"	"36235223"	"36235322"	"36236025"	"36236058"	"5.01618324513669e-24"	"1.10304318163676e-23"
"253990|ENSG00000138078.15_3|PREPL|chr2|-|44586635|44586889|44573406|44573529|44588518|44588945"	"ENSG00000138078.15_3"	"PREPL"	"chr2"	"-"	"44586635"	"44586889"	"44573406"	"44573529"	"44588518"	"44588945"	"5.14269101863195e-24"	"1.13062873044135e-23"
"253993|ENSG00000138078.15_3|PREPL|chr2|-|44586635|44587177|44573406|44573529|44588518|44588633"	"ENSG00000138078.15_3"	"PREPL"	"chr2"	"-"	"44586635"	"44587177"	"44573406"	"44573529"	"44588518"	"44588633"	"5.30135695462607e-24"	"1.16527147405373e-23"
"382842|ENSG00000163520.13_3|FBLN2|chr3|+|13663274|13663415|13661229|13661331|13667944|13668079"	"ENSG00000163520.13_3"	"FBLN2"	"chr3"	"+"	"13663274"	"13663415"	"13661229"	"13661331"	"13667944"	"13668079"	"5.31366907450393e-24"	"1.16773708385709e-23"
"133949|ENSG00000010626.14_3|LRRC23|chr12|+|7021893|7022191|7019053|7019190|7023054|7023358"	"ENSG00000010626.14_3"	"LRRC23"	"chr12"	"+"	"7021893"	"7022191"	"7019053"	"7019190"	"7023054"	"7023358"	"5.36319481176265e-24"	"1.17837809368456e-23"
"133947|ENSG00000010626.14_3|LRRC23|chr12|+|7021893|7022191|7015572|7015826|7023054|7023358"	"ENSG00000010626.14_3"	"LRRC23"	"chr12"	"+"	"7021893"	"7022191"	"7015572"	"7015826"	"7023054"	"7023358"	"5.43277073741468e-24"	"1.19341915374928e-23"
"243215|ENSG00000055955.15_3|ITIH4|chr3|-|52853769|52854006|52853408|52853534|52854306|52854333"	"ENSG00000055955.15_3"	"ITIH4"	"chr3"	"-"	"52853769"	"52854006"	"52853408"	"52853534"	"52854306"	"52854333"	"5.44083786245225e-24"	"1.19494513597721e-23"
"181272|ENSG00000075292.18_3|ZNF638|chr2|+|71575556|71577401|71558893|71558995|71582848|71582910"	"ENSG00000075292.18_3"	"ZNF638"	"chr2"	"+"	"71575556"	"71577401"	"71558893"	"71558995"	"71582848"	"71582910"	"5.45761758346948e-24"	"1.19838360155862e-23"
